STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,KA1,KA2,MA1,MD1,OC1,OD1,OD2,REM,EQD
01466099999,2024-08-05T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10011,1","2,1,012,1,+999,9",,,,SYN03001466 46/// ///// 30011 52012=,
01466099999,2024-08-06T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10010,1","7,1,006,1,+999,9",,,,SYN03001466 46/// ///// 30010 57006=,
01466099999,2024-08-06T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10014,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30014 52002=,
01466099999,2024-08-06T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","6,1,006,1,+999,9",,,,SYN03001466 46/// ///// 30003 56006=,
01466099999,2024-08-06T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","4,1,000,1,+999,9",,,,SYN03001466 46/// ///// 30003 54000=,
01466099999,2024-08-07T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09994,1","7,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39994 57006=,
01466099999,2024-08-07T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09986,1","5,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39986 55005=,
01466099999,2024-08-07T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09966,1","5,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39966 55008=,
01466099999,2024-08-07T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09954,1","8,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39954 58002=,
01466099999,2024-08-08T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09955,1","3,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39955 53003=,
01466099999,2024-08-08T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09958,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39958 52002=,
01466099999,2024-08-08T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09958,1","5,1,000,1,+999,9",,,,SYN03001466 46/// ///// 39958 55000=,
01466099999,2024-08-08T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09959,1","3,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39959 53003=,
01466099999,2024-08-09T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09950,1","8,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39950 58008=,
01466099999,2024-08-09T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09899,1","8,1,029,1,+999,9",,,,SYN03001466 46/// ///// 39899 58029=,
01466099999,2024-08-09T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09832,1","6,1,025,1,+999,9",,,,SYN03001466 46/// ///// 39832 56025=,
01466099999,2024-08-09T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09851,1","3,1,011,1,+999,9",,,,SYN03001466 46/// ///// 39851 53011=,
01466099999,2024-08-10T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09880,1","2,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39880 52009=,
01466099999,2024-08-10T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09901,1","2,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39901 52009=,
01466099999,2024-08-10T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09910,1","3,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39910 53003=,
01466099999,2024-08-10T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09920,1","2,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39920 52009=,
01466099999,2024-08-11T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09938,1","3,1,014,1,+999,9",,,,SYN03001466 46/// ///// 39938 53014=,
01466099999,2024-08-11T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09980,1","1,1,021,1,+999,9",,,,SYN03001466 46/// ///// 39980 51021=,
01466099999,2024-08-11T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09992,1","2,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39992 52004=,
01466099999,2024-08-13T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10036,1","7,1,001,1,+999,9",,,,SYN03001466 46/// ///// 30036 57001=,
01466099999,2024-08-13T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10041,1","8,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30041 58003=,
01466099999,2024-08-13T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10041,1","8,1,001,1,+999,9",,,,SYN03001466 46/// ///// 30041 58001=,
01466099999,2024-08-13T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10029,1","8,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30029 58002=,
01466099999,2024-08-14T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10026,1","5,1,004,1,+999,9",,,,SYN03001466 46/// ///// 30026 55004=,
01466099999,2024-08-14T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10023,1","3,1,001,1,+999,9",,,,SYN03001466 46/// ///// 30023 53001=,
01466099999,2024-08-14T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10019,1","7,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30019 57002=,
01466099999,2024-08-14T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10001,1","7,1,008,1,+999,9",,,,SYN03001466 46/// ///// 30001 57008=,
01466099999,2024-08-15T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09977,1","7,1,012,1,+999,9",,,,SYN03001466 46/// ///// 39977 57012=,
01466099999,2024-08-15T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09967,1",,,,,SYN03001466 46/// ///// 39967 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-08-15T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09953,1","9,9,000,1,+999,9",,,,SYN03001466 46/// ///// 39953 50000=,
01466099999,2024-08-15T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09922,1","8,1,023,1,+999,9",,,,SYN03001466 46/// ///// 39922 58023=,
01466099999,2024-08-16T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09915,1","3,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39915 53005=,
01466099999,2024-08-16T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09949,1","1,1,015,1,+999,9",,,,SYN03001466 46/// ///// 39949 51015=,
01466099999,2024-08-16T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09953,1","7,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39953 57003=,
01466099999,2024-08-16T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09951,1","9,9,000,1,+999,9",,,,SYN03001466 46/// ///// 39951 50000=,
01466099999,2024-08-17T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09938,1","8,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39938 58004=,
01466099999,2024-08-17T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09944,1","2,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39944 52008=,
01466099999,2024-08-17T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09945,1","7,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39945 57002=,
01466099999,2024-08-17T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09951,1","2,1,007,1,+999,9",,,,SYN03001466 46/// ///// 39951 52007=,
01466099999,2024-08-18T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09948,1","7,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39948 57004=,
01466099999,2024-08-18T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09941,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39941 57005=,
01466099999,2024-08-18T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09929,1","6,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39929 56006=,
01466099999,2024-08-18T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09934,1","3,1,010,1,+999,9",,,,SYN03001466 46/// ///// 39934 53010=,
01466099999,2024-08-19T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09959,1","1,1,012,1,+999,9",,,,SYN03001466 46/// ///// 39959 51012=,
01466099999,2024-08-19T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09998,1","1,1,020,1,+999,9",,,,SYN03001466 46/// ///// 39998 51020=,
01466099999,2024-08-19T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10007,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30007 52003=,
01466099999,2024-08-19T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10006,1",,,,,SYN03001466 46/// ///// 30006 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-08-20T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09983,1","5,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39983 55002=,
01466099999,2024-08-20T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09966,1","8,1,011,1,+999,9",,,,SYN03001466 46/// ///// 39966 58011=,
01466099999,2024-08-20T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09937,1","6,1,016,1,+999,9",,,,SYN03001466 46/// ///// 39937 56016=,
01466099999,2024-08-21T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09891,1","8,1,023,1,+999,9",,,,SYN03001466 46/// ///// 39891 58023=,
01466099999,2024-08-21T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09894,1","2,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39894 52006=,
01466099999,2024-08-21T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09899,1",,,,,SYN03001466 46/// ///// 39899 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-08-21T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09907,1","2,1,007,1,+999,9",,,,SYN03001466 46/// ///// 39907 52007=,
01466099999,2024-08-22T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09899,1","7,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39899 57006=,
01466099999,2024-08-22T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09892,1","8,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39892 58002=,
01466099999,2024-08-22T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09859,1","8,1,016,1,+999,9",,,,SYN03001466 46/// ///// 39859 58016=,
01466099999,2024-08-22T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09836,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39836 57005=,
01466099999,2024-08-23T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09837,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39837 52003=,
01466099999,2024-08-23T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09829,1","8,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39829 58005=,
01466099999,2024-08-23T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09733,1","8,1,066,1,+999,9",,,,SYN03001466 46/// ///// 39733 58066=,
01466099999,2024-08-23T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09786,1","3,1,056,1,+999,9",,,,SYN03001466 46/// ///// 39786 53056=,
01466099999,2024-08-24T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09891,1","1,1,037,1,+999,9",,,,SYN03001466 46/// ///// 39891 51037=,
01466099999,2024-08-24T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09939,1","3,1,018,1,+999,9",,,,SYN03001466 46/// ///// 39939 53018=,
01466099999,2024-08-24T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09937,1","8,1,007,1,+999,9",,,,SYN03001466 46/// ///// 39937 58007=,
01466099999,2024-08-24T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09884,1","8,1,028,1,+999,9",,,,SYN03001466 46/// ///// 39884 58028=,
